Date,Open,High,Low,Close,Adj Close,Volume
31-05-2017,165.2700043,165.4499969,164.1000061,165.2799988,165.2799988,5674900
01-06-2017,165.8000031,166.6900024,164.75,166.6600037,166.6600037,3330900
02-06-2017,166.1300049,166.9199982,165.8500061,166.2899933,166.2899933,3919900
05-06-2017,166.4299927,167.0700073,166.3300018,166.5200043,166.5200043,2303200
06-06-2017,166.1199951,166.7200012,165.8800049,166.1300049,166.1300049,2752300
07-06-2017,166.1399994,166.75,165.8699951,166.5,166.5,2987300
08-06-2017,166.5,167.9400024,166.2299957,166.9400024,166.9400024,4387400
09-06-2017,167.6699982,170.1399994,167.4199982,170,170,3781300
12-06-2017,169.4299927,170.6499939,169.4100037,170.5,170.5,4662700
13-06-2017,171.5,171.8200073,170.8999939,171.4700012,171.4700012,3145400
14-06-2017,170.9199982,171.5,169.5500031,171.4499969,171.4499969,3344500
15-06-2017,170.6000061,170.9199982,169.5700073,170.5500031,170.5500031,3275200
16-06-2017,170.6000061,171.0399933,169.75,170.4799957,170.4799957,6505900
19-06-2017,171.3899994,171.9499969,170.7799988,171.5500031,171.5500031,2869000
20-06-2017,171.6799927,171.6799927,170.4499969,170.5500031,170.5500031,2470100
21-06-2017,170.6100006,170.7799988,169.3399963,169.6199951,169.6199951,2365100
22-06-2017,169.3300018,169.6699982,168.3099976,168.3200073,168.3200073,2673900
23-06-2017,169.2700043,169.2700043,166.6399994,167.2200012,167.2200012,4046800
26-06-2017,167.8000031,168.2799988,166.9700012,167.4900055,167.4900055,2543000
27-06-2017,167.7200012,168.0599976,166.7799988,167.3500061,167.3500061,2995600
28-06-2017,167.9299927,170.1499939,167.8999939,169.8899994,169.8899994,3210900
29-06-2017,170.6799927,171.3699951,168.6000061,169.3000031,169.3000031,3545500
30-06-2017,170.0099945,170.1499939,169.2700043,169.3699951,169.3699951,3627800
03-07-2017,170.3999939,172.6999969,169.9499969,171.8000031,171.8000031,2493400
05-07-2017,172.0599976,172.5099945,171.2799988,171.8500061,171.8500061,2558600
06-07-2017,171.5599976,171.9700012,170.0899963,170.1999969,170.1999969,3182000
07-07-2017,170.8399963,171.3200073,169.8999939,171.1399994,171.1399994,2967200
10-07-2017,170.6100006,171.3099976,169.8999939,170.25,170.25,2504500
11-07-2017,169.9400024,170.1999969,168,169.2400055,169.2400055,3525600
12-07-2017,169.7899933,170.0899963,169.0599976,169.9199982,169.9199982,3018200
13-07-2017,170.0599976,170.0700073,169.25,169.6900024,169.6900024,3170500
14-07-2017,168.8999939,169.9199982,168.5200043,169.4700012,169.4700012,2941500
17-07-2017,169.4400024,170.7299957,168.9499969,170.1600037,170.1600037,3044400
18-07-2017,170.0399933,170.6900024,169.5599976,170.3099976,170.3099976,2599700
19-07-2017,170.3099976,171.3300018,170.3099976,171.1999969,171.1999969,1923200
20-07-2017,171.3300018,171.8699951,171.0700073,171.3300018,171.3300018,2137900
21-07-2017,171.5700073,171.6900024,170.6600037,171.3399963,171.3399963,2419800
24-07-2017,171.5,171.8800049,171.0700073,171.3699951,171.3699951,2649600
25-07-2017,172.1499939,173.3699951,172.1499939,172.9400024,172.9400024,2921100
26-07-2017,173,173.7899933,172.5,173.0200043,173.0200043,2849500
27-07-2017,173.1699982,173.1799927,172.2200012,173.0500031,173.0500031,3522600
28-07-2017,173.0599976,174.3399963,172.1300049,174,174,2401800
31-07-2017,174.6999969,175.6000061,174.1999969,174.9700012,174.9700012,3477000
01-08-2017,175.9299927,176.3800049,174.8099976,176.2899933,176.2899933,2666000
02-08-2017,176.2899933,177.9199982,175.9100037,177.8500061,177.8500061,3174500
03-08-2017,177.5,179,177.4400024,178.9900055,178.9900055,2856200
04-08-2017,179.8000031,179.9900055,178.6900024,179.9199982,179.9199982,2636600
07-08-2017,177.0399933,178.4100037,177.0399933,178.0399933,178.0399933,3279200
08-08-2017,177.7100067,178.2899933,176.1999969,176.4299927,176.4299927,2925000
09-08-2017,175.5,178.1600037,175.0500031,178.0599976,178.0599976,2804100
10-08-2017,177.1300049,177.6000061,176.2599945,176.3600006,176.3600006,3084300
11-08-2017,176.3200073,177.1699982,175.2700043,175.3399963,175.3399963,2580000
14-08-2017,176.75,177.7299957,176.4499969,177.2899933,177.2899933,2710100
15-08-2017,177.7400055,178.1499939,177.2400055,177.4700012,177.4700012,2670000
16-08-2017,178.1999969,178.9700012,177.6000061,178.5399933,178.5399933,2299200
17-08-2017,178.25,178.6999969,177.1600037,177.1600037,177.1600037,4189500
18-08-2017,176.5700073,178.8200073,176.2700043,177.5599976,177.5599976,3586100
21-08-2017,177.6199951,178.5,177.0700073,178.3399963,178.3399963,2878400
22-08-2017,178.5,180.6100006,178.4600067,180.4499969,180.4499969,2928600
23-08-2017,179.25,180.5200043,179,179.9799957,179.9799957,2444600
24-08-2017,179.9799957,180,178.1300049,178.4299927,178.4299927,3250100
25-08-2017,179,180.1600037,178.8600006,179.6000061,179.6000061,2284600
28-08-2017,179.7700043,179.8999939,178.0200043,178.6999969,178.6999969,2986500
29-08-2017,177.7200012,178.6999969,177.1999969,178.6199951,178.6199951,2499300
30-08-2017,178.7100067,181.0299988,178.5099945,180.3500061,180.3500061,3303500
31-08-2017,180.3500061,181.8699951,180.25,181.1600037,181.1600037,4376300
01-09-2017,181.6000061,181.9700012,180.5700073,180.7299957,180.7299957,2536800
05-09-2017,180.2899933,180.2899933,176.2899933,176.9799957,176.9799957,4880700
06-09-2017,177.3500061,177.8699951,176.7299957,176.7899933,176.7899933,4270300
07-09-2017,177.0500031,177.4799957,172.6100006,173.9900055,173.9900055,4620600
08-09-2017,173.8999939,175.8200073,173.5700073,175.5,175.5,3736400
11-09-2017,177.75,179.2400055,177.3300018,177.8699951,177.8699951,4107600
12-09-2017,178,178.7200012,177.8000031,178.6300049,178.6300049,2348500
13-09-2017,177.7599945,179.1499939,177.6100006,178.9199982,178.9199982,2679400
14-09-2017,178.8000031,179.1600037,178.3800049,178.5700073,178.5700073,3304100
15-09-2017,179.2400055,180.3600006,178.8099976,179.8899994,179.8899994,9234800
18-09-2017,180.5,181.7400055,180.2700043,181.4700012,181.4700012,3698600
19-09-2017,181.5,183.0099945,181.5,183.0099945,183.0099945,3159000
20-09-2017,183.3000031,183.9299927,182.4600067,183.8200073,183.8200073,3742100
21-09-2017,183.3200073,183.9299927,183.0299988,183.1600037,183.1600037,2369000
22-09-2017,182.6300049,182.8399963,181.3000031,181.8600006,181.8600006,2688100
25-09-2017,181.9900055,182.6399994,180.8000031,182.5200043,182.5200043,2424600
26-09-2017,182.5500031,182.8699951,181.7400055,181.8600006,181.8600006,2382000
27-09-2017,182.8699951,184,182.5099945,183.2700043,183.2700043,2593900
28-09-2017,183.3999939,183.9499969,182.4400024,183.2100067,183.2100067,1930800
29-09-2017,183.5899963,183.6799927,182.4199982,183.3200073,183.3200073,2761600
02-10-2017,183.4499969,185.4700012,182.9299927,185.4100037,185.4100037,2577500
03-10-2017,185.6000061,186.5099945,184.6000061,185.6699982,185.6699982,3173900
04-10-2017,186.1999969,186.6699982,185.5099945,185.8300018,185.8300018,2071300
05-10-2017,186.1699982,188.0399933,185.8000031,187.1199951,187.1199951,2786100
06-10-2017,187.1999969,187.6199951,186.0500031,187.4299927,187.4299927,2600600
09-10-2017,187.5,187.9499969,186.6399994,187.5,187.5,2036700
10-10-2017,187.4600067,188.1999969,187.1600037,188,188,2212800
11-10-2017,187.3999939,187.9499969,186.4799957,187.4600067,187.4600067,2750600
12-10-2017,187.6999969,187.9900055,185.9700012,186.3000031,186.3000031,2640700
13-10-2017,186.7700043,188,186.3300018,187.3699951,187.3699951,2830200
16-10-2017,188,188.6199951,187.5700073,187.9600067,187.9600067,2316700
17-10-2017,187.9600067,188,186.5,187.3899994,187.3899994,2273100
18-10-2017,187.75,188.1300049,186.8000031,187.8500061,187.8500061,2192900
19-10-2017,187.1600037,187.5,186.4299927,187.2100067,187.2100067,2831900
20-10-2017,187.75,189.0399933,187.5800018,189.0399933,189.0399933,2934900
23-10-2017,189.1799927,189.7200012,188.6399994,189.3899994,189.3899994,2418200
24-10-2017,189.9199982,190.6799927,189.5299988,189.7799988,189.7799988,2888600
25-10-2017,189.8300018,190,187.6600037,188.7100067,188.7100067,3394200
26-10-2017,189.6499939,189.9199982,187.8300018,188.6100006,188.6100006,2740900
27-10-2017,188.3200073,188.6300049,187.0500031,188.5899963,188.5899963,2978800
30-10-2017,188.0200043,188.5200043,187.3500061,187.8500061,187.8500061,2473700
31-10-2017,188.0599976,188.1100006,186.4100037,186.9400024,186.9400024,3290400
01-11-2017,188.1000061,188.1300049,186.7299957,187.1699982,187.1699982,2727800
02-11-2017,186.75,188.7799988,185.8899994,188.6100006,188.6100006,3340900
03-11-2017,188.1300049,188.5500031,187.0200043,187.2700043,187.2700043,2159900
06-11-2017,186.1000061,187.5700073,185.3000031,186.6799927,186.6799927,2602600
07-11-2017,187.2299957,188.1900024,185.6100006,186.3000031,186.3000031,2500600
08-11-2017,186.3099976,186.8899994,184.3500061,184.6000061,184.6000061,4118800
09-11-2017,183.3399963,184.6799927,181.7599945,184.4900055,184.4900055,3633000
10-11-2017,183.8399963,184.0700073,182.5099945,183.6799927,183.6799927,3043300
13-11-2017,183.1600037,184.8500061,183.1600037,184.3999939,184.3999939,1889900
14-11-2017,183.6600037,184,182.5,183.3399963,183.3399963,3088000
15-11-2017,182.1300049,182.8999939,181.4100037,181.8099976,181.8099976,4004500
16-11-2017,182.2100067,183.0500031,181.6499939,182.0500031,182.0500031,3944000
17-11-2017,181.6999969,181.9400024,180.5,181.0599976,181.0599976,2715900
20-11-2017,181.4299927,181.9799957,180.4400024,181.6300049,181.6300049,2428800
21-11-2017,181.7799988,183.5,181.5099945,183.1799927,183.1799927,3047000
22-11-2017,183.7799988,183.7799988,181.9400024,182.5599976,182.5599976,3017000
24-11-2017,182.6600037,182.9799957,182.25,182.3600006,182.3600006,1038600
27-11-2017,182.7400055,183.8699951,182.4100037,183.4900055,183.4900055,2985200
28-11-2017,184.1000061,187.8399963,184.0200043,187.5399933,187.5399933,3721000
29-11-2017,188.1999969,192,187.5700073,189.8500061,189.8500061,4898000
30-11-2017,190.3500061,193.8099976,189.9499969,193.0099945,193.0099945,6420400
01-12-2017,193.5899963,194.9900055,189.7200012,194.5599976,194.5599976,5177300
04-12-2017,196.1799927,199.4799957,196.1799927,196.9600067,196.9600067,4899500
05-12-2017,197.7700043,197.9900055,195.5,196.0700073,196.0700073,3411700
06-12-2017,196.0599976,196.8300018,194.8000031,196.0099945,196.0099945,3315700
07-12-2017,195.9100037,196.75,194.9799957,196.3399963,196.3399963,2650700
08-12-2017,195.3399963,197.2799988,195.0200043,196.4400024,196.4400024,3953400
11-12-2017,196.6300049,197.1799927,195.3000031,196.6999969,196.6999969,3605000
12-12-2017,199.4100037,199.9199982,197,199.0700073,199.0700073,4343000
13-12-2017,198.5599976,199.6300049,197.3500061,197.3999939,197.3999939,4151900
14-12-2017,198.1199951,198.1900024,195.9400024,196.6600037,196.6600037,3593900
15-12-2017,198.2400055,199.1999969,197.2299957,197.7799988,197.7799988,9169400
18-12-2017,199.5,200.2599945,198.9400024,199.3399963,199.3399963,4600100
19-12-2017,200.1600037,200.5,197.6799927,197.9100037,197.9100037,3645200
20-12-2017,199.3899994,199.75,197.6799927,197.7899933,197.7899933,3914300
21-12-2017,198.8500061,199.5599976,198.2100067,198.8899994,198.8899994,3262400
22-12-2017,199.2400055,199.6799927,196.8800049,197.9199982,197.9199982,3786800
26-12-2017,197.9700012,198.5700073,197.2799988,197.5700073,197.5700073,1769600
27-12-2017,197.5,198.8200073,197.2799988,198.6900024,198.6900024,3343200
28-12-2017,199.3399963,199.9600067,198.8200073,199.5599976,199.5599976,2340000
29-12-2017,200,200.0700073,198.2200012,198.2200012,198.2200012,3566000
02-01-2018,198.8699951,198.8699951,195.9600067,197.2200012,197.2200012,4113000
03-01-2018,197,200,197,199.7899933,199.7899933,3526700
04-01-2018,200.8999939,202.1300049,200.0099945,200.6900024,200.6900024,3900000
05-01-2018,201,201.6699982,199.3099976,201.4199982,201.4199982,4207600
08-01-2018,201.1499939,203.0700073,199.8000031,202.7400055,202.7400055,3887900
09-01-2018,203.3399963,204.3999939,202.5800018,203.0200043,203.0200043,3834900
10-01-2018,203,205.7200012,202.5,205.6100006,205.6100006,3793100
11-01-2018,205.9600067,207.2799988,205.7200012,206.6900024,206.6900024,3641500
12-01-2018,207.2700043,210.3899994,206.8000031,210.1600037,210.1600037,4184400
16-01-2018,213.1199951,214.0299988,209.3600006,210.2899933,210.2899933,6220000
17-01-2018,211.9199982,214.5,211.1399994,214.1600037,214.1600037,4600700
18-01-2018,215.6699982,215.7799988,213.0599976,213.1900024,213.1900024,5141500
19-01-2018,213.4499969,214.3000031,212.1100006,213.25,213.25,5140200
22-01-2018,213.2899933,216.0800018,213.25,215.9700012,215.9700012,3267200
23-01-2018,216.0399933,216.3500061,212.7700043,215.5599976,215.5599976,3659100
24-01-2018,216.1199951,216.8899994,214.5899963,215.6100006,215.6100006,4294200
25-01-2018,216.2400055,216.5,214.2799988,215.1000061,215.1000061,3088300
26-01-2018,215.5200043,217.3399963,215.1499939,217.1900024,217.1900024,3640800
29-01-2018,217.1499939,217.6199951,215.1900024,215.4600067,215.4600067,3021300
30-01-2018,214.9700012,216.6199951,214.1000061,214.4100037,214.4100037,5040100
31-01-2018,214.9900055,215.0500031,213.3699951,214.3800049,214.3800049,4626300
01-02-2018,214.4900055,217.5,214.0299988,217.25,217.25,4508900
02-02-2018,216.1600037,216.5800018,207.8699951,209.1199951,209.1199951,6080600
05-02-2018,205.4900055,207.1000061,196,196.8000031,196.8000031,10746500
06-02-2018,193.1499939,201.9199982,190.1799927,201.2400055,201.2400055,10663000
07-02-2018,202,204.4799957,200,200.3699951,200.3699951,5758000
08-02-2018,200.3699951,200.9900055,191.0399933,191.4199982,191.4199982,8044400
09-02-2018,195.6799927,197.5700073,189.3000031,196.0200043,196.0200043,8931700
12-02-2018,198.5099945,200.6600037,196.1399994,198.8899994,198.8899994,5128900
13-02-2018,197.5800018,198.8399963,195.9199982,197.9900055,197.9900055,3967700
14-02-2018,197.0399933,200.7599945,195.9900055,200.5399933,200.5399933,4348100
15-02-2018,202.3800049,203.8999939,200.3099976,203.8999939,203.8999939,4357900
16-02-2018,203.9900055,206.3200073,203.1600037,203.7899933,203.7899933,4382500
20-02-2018,203.3399963,204.6999969,202.3500061,203.0500031,203.0500031,4116700
21-02-2018,202.5,205.2200012,200.7700043,201.0200043,201.0200043,4994400
22-02-2018,201.5700073,203.2799988,200.1600037,200.7299957,200.7299957,4034000
23-02-2018,201.3899994,202.9700012,200.8099976,202.7599945,202.7599945,4128400
26-02-2018,207.7100067,211.1399994,205.3600006,210.6199951,210.6199951,8254100
27-02-2018,212,213.1300049,209.6499939,209.6600037,209.6600037,5903400
28-02-2018,211,211.5399933,200.4700012,207.1999969,207.1999969,5378300
01-03-2018,206.8200073,208.5700073,200.2799988,201.5299988,201.5299988,6984000
02-03-2018,199.9799957,201.9700012,198.9799957,201.3399963,201.3399963,5025500
05-03-2018,199.6000061,204.1300049,199.1199951,203.2400055,203.2400055,4041100
06-03-2018,204.8600006,204.8600006,202.3699951,204.5500031,204.5500031,3203300
07-03-2018,202.3500061,204.8300018,201.75,204.3000031,204.3000031,3622800
08-03-2018,204.3200073,205.4900055,203.0299988,205.2899933,205.2899933,3084500
09-03-2018,206.9499969,213.2400055,206.25,212.9400024,212.9400024,5494300
12-03-2018,213.1999969,213.3600006,211.2400055,211.8200073,211.8200073,4967000
13-03-2018,212.6900024,213.0399933,208.8000031,209.1300049,209.1300049,4698200
14-03-2018,210.3999939,210.3999939,206.2299957,206.9900055,206.9900055,4015400
15-03-2018,208.2899933,209.3200073,207.6100006,207.8200073,207.8200073,4127200
16-03-2018,208.5599976,208.9700012,206.4600067,206.9600067,206.9600067,5961800
19-03-2018,206.8699951,207.0599976,202.6399994,203.9900055,203.9900055,4261300
20-03-2018,204.25,205.6000061,203.8000031,204.75,204.75,2939300
21-03-2018,205.3800049,207.2700043,204,204.8300018,204.8300018,3235600
22-03-2018,203.1799927,203.1900024,196.9900055,197.6300049,197.6300049,7113400
23-03-2018,198,198.25,191.8699951,192.4600067,192.4600067,7257000
26-03-2018,196.8999939,199.5700073,195.0800018,199.3399963,199.3399963,5223700
27-03-2018,200.4799957,201.4400024,194.4400024,196.1499939,196.1499939,5149200
28-03-2018,196.1699982,198.7200012,193.7799988,196.6699982,196.6699982,4388800
29-03-2018,198.0800018,201.0099945,197.3300018,199.4799957,199.4799957,5714600
02-04-2018,199.0099945,199.6100006,192.0200043,195,195,6178200
03-04-2018,196,198.2400055,193.9100037,197.9600067,197.9600067,4192900
04-04-2018,194.0200043,200.5299988,194,200.1100006,200.1100006,4100700
05-04-2018,201.1699982,202.7700043,200.2700043,200.8500061,200.8500061,4661300
06-04-2018,199.6999969,199.8500061,193.7400055,195.4900055,195.4900055,5580600
09-04-2018,196.7299957,198.6300049,194.9499969,195.3300018,195.3300018,3873100
10-04-2018,198.1600037,199.6999969,197.0500031,197.8000031,197.8000031,3250500
11-04-2018,196.6000061,197.0399933,194.9199982,195.2200012,195.2200012,3522100
12-04-2018,196.5,199.6000061,196.2899933,198.1300049,198.1300049,3707900
13-04-2018,199.6000061,199.8500061,196,197,197,3150900
16-04-2018,198.6499939,199.9499969,197.5500031,198.2200012,198.2200012,3819000
17-04-2018,199.8500061,200.6600037,198.8999939,199.2700043,199.2700043,4658300
18-04-2018,200.2400055,200.9400024,199.3999939,199.5099945,199.5099945,2872900
19-04-2018,199.9900055,201.4799957,199.1999969,200.3800049,200.3800049,2726500
20-04-2018,200.9400024,201,198.9199982,200.1300049,200.1300049,3705800
23-04-2018,200.2200012,200.8399963,198.5200043,199.4199982,199.4199982,2672600
24-04-2018,199.8699951,200.6600037,195.2299957,196.8000031,196.8000031,3718200
25-04-2018,196.1799927,197.3600006,194.4100037,196.8000031,196.8000031,3204400
26-04-2018,196.6300049,197.9600067,196.2400055,197.0299988,197.0299988,2388500
27-04-2018,196.9299927,197.5500031,195.8300018,197.2299957,197.2299957,2558900
30-04-2018,197.3899994,198.1000061,193.6199951,193.7299957,193.7299957,4247500
01-05-2018,193.7599945,195.3000031,192.75,195.1100006,195.1100006,3235000
02-05-2018,195.0700073,195.0700073,192.9799957,193.3099976,193.3099976,3885500
03-05-2018,192.8099976,192.9900055,189.8000031,191.6100006,191.6100006,5059400
04-05-2018,192.0399933,196.2400055,190.1900024,195.6399994,195.6399994,4919100
07-05-2018,196,197.8200073,195.7599945,197.0599976,197.0599976,3692100
08-05-2018,197.3999939,197.3999939,194.6999969,196.2400055,196.2400055,4189600
09-05-2018,197,200.0500031,196.2799988,199.8699951,199.8699951,3290600
10-05-2018,200.4299927,201.2899933,198.9199982,201.1999969,201.1999969,2957300
11-05-2018,200.6199951,202.4100037,198.8999939,199.3000031,199.3000031,3917700
14-05-2018,200,200.6499939,198.6600037,199.1799927,199.1799927,3264600
15-05-2018,198.7899933,198.9299927,196.1799927,197.3600006,197.3600006,3380000
16-05-2018,196.8600006,198.3800049,196.3999939,197.8300018,197.8300018,2927400
17-05-2018,197.7400055,197.8500061,196.6199951,197.4900055,197.4900055,2604200
18-05-2018,197.5200043,197.6399994,195.7700043,196.0599976,196.0599976,3137100
21-05-2018,197.7700043,198.6300049,197.0099945,197.9100037,197.9100037,3005500
22-05-2018,198.0200043,198.8899994,197.1799927,198.1300049,198.1300049,3162000
23-05-2018,197.3999939,197.7100067,194.9499969,195.9499969,195.9499969,4036300
24-05-2018,196.0599976,196.2599945,193.9199982,194.8300018,194.8300018,3206200
25-05-2018,193.8899994,194.75,193.2100067,194.1499939,194.1499939,3031000
29-05-2018,192.8999939,193.1100006,188.6199951,189.8699951,189.8699951,8912100
30-05-2018,191.8999939,194.8999939,191.3300018,194.1000061,194.1000061,4307600
31-05-2018,194.2899933,194.2899933,191.4199982,191.5299988,191.5299988,5787500
01-06-2018,192.8999939,193.3800049,191.5899963,192.2299957,192.2299957,3817800
04-06-2018,193,193.4100037,191.25,191.3000031,191.3000031,4444500
05-06-2018,191.3699951,191.3999939,190.1399994,190.7700043,190.7700043,4325000
06-06-2018,191.6900024,194,191.5700073,193.9900055,193.9900055,4017500
07-06-2018,194.6600037,195.6799927,193.75,195.5700073,195.5700073,4340300
08-06-2018,195.3399963,196.3999939,194.2700043,196.0099945,196.0099945,3757800
11-06-2018,196.3000031,196.7400055,195.1900024,195.3300018,195.3300018,3465600
12-06-2018,195.9700012,195.9900055,194.7100067,195.2700043,195.2700043,3047000
13-06-2018,195.1300049,196,194.2599945,194.5500031,194.5500031,3704900
14-06-2018,194.9199982,195,192.0399933,192.5,192.5,4947200
15-06-2018,192.2799988,192.5,190.5200043,191.7599945,191.7599945,7341000
18-06-2018,190.6399994,191.3600006,189.9100037,191.1100006,191.1100006,3773800
19-06-2018,190.0500031,191.1799927,189.3500061,190.3500061,190.3500061,4035300
20-06-2018,190.4700012,190.8899994,189.1999969,189.5,189.5,5234200
21-06-2018,189.0500031,189.8399963,187.9700012,188.8600006,188.8600006,4977900
22-06-2018,190,190.4799957,188.6600037,188.9100037,188.9100037,5268000
25-06-2018,188.6300049,188.8300018,185.1799927,186.7299957,186.7299957,6062400
26-06-2018,186.5200043,187.6199951,185.7799988,186.4400024,186.4400024,4324600
27-06-2018,186.5,187.8899994,184.75,184.9100037,184.9100037,4451600
28-06-2018,185.4299927,187.9400024,185.1600037,187.0899963,187.0899963,4218500
29-06-2018,188.4600067,189.2799988,186.2899933,186.6499939,186.6499939,5185700
02-07-2018,186.0899963,188.1000061,185.9700012,187.8300018,187.8300018,3521000
03-07-2018,188.4600067,188.7299957,185.7200012,186.0200043,186.0200043,2031200
05-07-2018,187.0700073,187.6300049,186.2299957,187.5,187.5,3310200
06-07-2018,187.5,188.6900024,186.5200043,187.5599976,187.5599976,2818800
09-07-2018,188.1100006,189.8200073,187.8200073,189.6399994,189.6399994,3504700
10-07-2018,189.75,190.6199951,189.1499939,189.8999939,189.8999939,2685500
11-07-2018,188.7299957,190.6399994,188.5599976,189.9100037,189.9100037,3343100
12-07-2018,190.8999939,190.9900055,188.9100037,189.9600067,189.9600067,3040600
13-07-2018,189.7700043,191.2899933,189.1300049,190.9600067,190.9600067,2693700
16-07-2018,190.6999969,192.2299957,190.6999969,192,192,2626700
17-07-2018,192,192.1900024,190.2700043,190.4100037,190.4100037,3725000
18-07-2018,195.5,201.3999939,195.3500061,200.4400024,200.4400024,10469600
19-07-2018,200.3500061,200.9600067,197.3000031,197.4900055,197.4900055,4670800
20-07-2018,197,197.6600037,196.4600067,196.7799988,196.7799988,4073900
23-07-2018,196.25,198.8699951,196.1999969,197.8500061,197.8500061,3587600
24-07-2018,198.4499969,199.9600067,198.2200012,198.4600067,198.4600067,3346600
25-07-2018,198.2100067,198.2100067,196.8099976,197.6100006,197.6100006,3743100
26-07-2018,198.2700043,198.9900055,197.2799988,197.4600067,197.4600067,3766100
27-07-2018,198,198.8999939,197.1799927,197.9499969,197.9499969,3939400
30-07-2018,197.8000031,199.9100037,197.8000031,199.0899963,199.0899963,3988300
31-07-2018,199,199.5399933,197.0599976,197.8699951,197.8699951,4911700
01-08-2018,198.8000031,199.6999969,197.3200073,197.8500061,197.8500061,4004600
02-08-2018,197.1999969,198.7599945,196.7700043,198.0599976,198.0599976,3269900
03-08-2018,198.5,200.4199982,198.1199951,200.2400055,200.2400055,5028000
06-08-2018,204.8899994,208.1100006,204.6199951,206.0599976,206.0599976,6673100
07-08-2018,207.5,209.9400024,207.1499939,208.7200012,208.7200012,6160100
08-08-2018,208.8099976,209.7100067,208.4299927,208.9400024,208.9400024,3869000
09-08-2018,209,209.6499939,208.7200012,209.1000061,209.1000061,4685700
10-08-2018,207.3000031,207.7700043,205.5899963,206.6300049,206.6300049,4383100
13-08-2018,206.6300049,207.0099945,205.0399933,205.1699982,205.1699982,3837900
14-08-2018,205.3000031,206.4799957,204.8999939,205.8300018,205.8300018,2774500
15-08-2018,205.0099945,205.4900055,203.5700073,204.5,204.5,3547200
16-08-2018,205.3899994,207.6199951,204.6000061,207.5599976,207.5599976,3576500
17-08-2018,207.5700073,208.4700012,206.9199982,208.1399994,208.1399994,2749900
20-08-2018,208.4299927,209.5399933,207.8300018,208.4600067,208.4600067,2527300
21-08-2018,208.8099976,209.3500061,208.1000061,208.4900055,208.4900055,2665300
22-08-2018,207.6300049,207.9700012,206.9600067,207.3300018,207.3300018,2454600
23-08-2018,207.5800018,207.7899933,206.6600037,207.2400055,207.2400055,2363000
24-08-2018,207.75,208.1600037,207.3300018,207.9799957,207.9799957,2415700
27-08-2018,208.5599976,210.75,208.5200043,210.5099945,210.5099945,3166700
28-08-2018,210.8800049,211.1999969,210.0099945,210.7700043,210.7700043,2885200
29-08-2018,211,211.3200073,210.1799927,211.2700043,211.2700043,3176900
30-08-2018,211.0800018,211.3000031,209.6699982,209.75,209.75,4737900
31-08-2018,210,210.3000031,208.1000061,208.7200012,208.7200012,4526200
04-09-2018,209.2100067,210.1000061,208.0399933,210.0500031,210.0500031,2775800
05-09-2018,209.8099976,212.4600067,209.4900055,212.2599945,212.2599945,3708900
06-09-2018,211.6000061,213.3999939,211.5700073,212.8800049,212.8800049,3601800
07-09-2018,212.5,214.4700012,212.5,214.0399933,214.0399933,4050100
10-09-2018,215,216.2700043,214.4199982,215.1100006,215.1100006,4137200
11-09-2018,214.0399933,215.8699951,212.7599945,215.1000061,215.1000061,3601500
12-09-2018,214.5399933,215.4299927,214.1499939,214.5899963,214.5899963,3463200
13-09-2018,215.0200043,215.4199982,214.1699982,214.8899994,214.8899994,4071600
14-09-2018,215.5,216.5099945,215.3000031,216.3699951,216.3699951,3279000
17-09-2018,216.9900055,217.1300049,215.7299957,216.2899933,216.2899933,3076900
18-09-2018,216.3000031,218.5,216.3000031,218.3000031,218.3000031,3576600
19-09-2018,218.2200012,221.3200073,217.8000031,220.9499969,220.9499969,4288000
20-09-2018,221.7799988,223,221.3000031,221.6799927,221.6799927,5340200
21-09-2018,222.1300049,222.6900024,220.1300049,220.5200043,220.5200043,13363200
24-09-2018,220.4799957,220.6799927,217.9100037,218.1300049,218.1300049,4539500
25-09-2018,218.4299927,218.9799957,217.4100037,218.0500031,218.0500031,3280300
26-09-2018,218.0500031,218.4199982,215.7700043,216.1100006,216.1100006,4122100
27-09-2018,216.7400055,217.6799927,215.2299957,216.6999969,216.6999969,3053500
28-09-2018,216.3800049,216.3800049,213.8600006,214.1100006,214.1100006,4482500
01-10-2018,215.9199982,216.1399994,213.9400024,214.7799988,214.7799988,2993000
02-10-2018,214.4299927,215.5399933,214.0399933,215.2899933,215.2899933,2934800
03-10-2018,215.75,217.7799988,215.5,216.3999939,216.3999939,3275100
04-10-2018,216.4299927,219,216.3600006,218.9700012,218.9700012,4428500
05-10-2018,219.6999969,220.3999939,218.6900024,219.4600067,219.4600067,4075700
08-10-2018,219.1600037,222.7599945,219.0200043,222.0599976,222.0599976,5641200
09-10-2018,221.8500061,223.9400024,221.0099945,223.7599945,223.7599945,4516500
10-10-2018,224,224.0700073,212.5399933,213.1000061,213.1000061,7922100
11-10-2018,209.8999939,211.0899963,203.2799988,205.1900024,205.1900024,8322700
12-10-2018,210.0399933,210.6000061,204,206.8000031,206.8000031,5734700
15-10-2018,207.4600067,207.4600067,204.6699982,205.0299988,205.0299988,4541100
16-10-2018,206.6600037,210.7799988,205.9199982,209.8300018,209.8300018,4776200
17-10-2018,209.8300018,211.6699982,207.3099976,210.5200043,210.5200043,3807800
18-10-2018,210,211.2700043,207.3200073,208.6999969,208.6999969,3144900
